,time_this_iter_s,should_checkpoint,done,timesteps_total,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,_metric/h_train_loss,_metric/r_train_loss,_metric/sum_train_loss,_metric/h_val_loss,_metric/r_val_loss,_metric/sum_val_loss,_metric/total_params,_metric/weighted_val_loss,config/adam_beta,config/batch_size,config/beta,config/checkpoint_dir,config/data_dir,config/delta,config/first_channels,config/lr,config/max_channels,config/n_convs,config/n_depthwise,config/num_epochs,config/upsampling_mode,logdir
74,226.88312101364136,True,True,,,3,e312a6be,45d8fb860e65444c864de8acadfb8435,2023-03-26_19-04-24,1679871864,680.7061514854431,83235,Roybatti,128.186.93.54,680.7061514854431,0,3,0.0025978088378906,0.0007755352747574,0.0005930532009508,0.0013685884780501,0.0007390788152638,0.0006343785416624,0.0013734573588424,30092,0.014163112384492,0.9498167497089548,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.14747199375961134,16,0.0004450839247442916,2048,2,7,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_e312a6be_105_adam_beta=0.9498,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_2023-03-26_18-53-04"
75,231.1974322795868,True,True,,,2,a3dea28d,45d8fb860e65444c864de8acadfb8435,2023-03-26_19-12-07,1679872327,462.9146730899811,83235,Roybatti,128.186.93.54,462.9146730899811,0,2,0.0025978088378906,0.0018097970011421,0.0015624019630697,0.0033721989645312,0.0016864935166734,0.0016049967093227,0.0032914902247187,358412,0.0420963116103838,0.9654485415208862,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.9991919746073247,16,0.0013976772710488652,2048,4,6,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_a3dea28d_106_adam_beta=0.9654,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_2023-03-26_19-04-24"
76,214.90464329719543,True,True,,,2,213a3bdb,45d8fb860e65444c864de8acadfb8435,2023-03-26_19-19-18,1679872758,430.3827700614929,83235,Roybatti,128.186.93.54,430.3827700614929,0,2,0.0025978088378906,0.0019849121595603,0.0012073807600113,0.0031922929241224,0.0018791540918969,0.0011908232382063,0.0030699773323387,30092,0.0316576511792133,0.9490927517138301,64,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.147773012516461,16,0.00012487725302233417,2048,2,7,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_213a3bdb_107_adam_beta=0.9491,batch_size=64,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-26_19-12-07"
77,221.71456217765808,True,True,,,3,990ca321,45d8fb860e65444c864de8acadfb8435,2023-03-26_19-30-23,1679873423,665.5248954296112,83235,Roybatti,128.186.93.54,665.5248954296112,0,3,0.0025978088378906,0.001592054869434,0.0009900580016476,0.0025821128769897,0.0015236317344135,0.0009925826959902,0.0025162144367906,13004,0.0238361302624137,0.9428404047253912,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.285900189938146,16,0.00019803131921941467,2048,1,6,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_990ca321_108_adam_beta=0.9428,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_2023-03-26_19-19-18"
78,281.70966625213623,True,True,,,1,e9e11373,45d8fb860e65444c864de8acadfb8435,2023-03-26_19-35-05,1679873705,281.70966625213623,83235,Roybatti,128.186.93.54,281.70966625213623,0,1,0.0025978088378906,0.0063743779987175,0.0056207139055645,0.0119950919116006,0.005489245081057,0.0055973136338539,0.0110865587183173,30092,0.1143247557515287,0.9348183289780996,16,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.17173304646258192,16,0.0008513886753809364,128,2,7,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_e9e11373_109_adam_beta=0.9348,batch_size=16,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-26_19-30-23"
79,246.3031177520752,True,True,,,1,9767bacb,0558fd87b50e4ff1b70d2dcb749e2bda,2023-03-26_19-39-15,1679873955,246.3031177520752,267605,Roybatti,128.186.93.54,246.3031177520752,0,1,0.0027632713317871,0.0079691636357852,0.0059481314338071,0.0139172950943958,0.006179583867283,0.0058370803378829,0.0120166642166625,96524,0.1379218278621349,0.9593873816871923,32,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.5922561610695565,16,0.0006685173824564437,2048,3,7,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_9767bacb_111_adam_beta=0.9594,batch_size=32,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-26_19-35-07"
80,221.4537374973297,True,True,,,3,fb859efa,f3c27d5ff4e340648c9675b2e3c86e1d,2023-03-26_19-50-24,1679874624,665.3919885158539,274296,Roybatti,128.186.93.54,665.3919885158539,0,3,0.0026311874389648,0.0012346353216339,0.0008864911497469,0.0021211264798438,0.0011607552408586,0.0008954254739818,0.0020561807269756,13004,0.0194782252794672,0.9510334882594591,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.24226559100822107,16,0.00034826784417321997,1024,1,6,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_fb859efa_113_adam_beta=0.9510,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_2023-03-26_19-39-17"
81,221.0467677116394,True,True,,,1,f33e128e,678c5524deb84e83b25c0f224fa76ae5,2023-03-26_19-54-09,1679874849,221.0467677116394,291701,Roybatti,128.186.93.54,221.0467677116394,0,1,0.0024249553680419,0.0032871949708253,0.0030362481809433,0.0063234431558139,0.0029181798502542,0.0075821580205839,0.0105003379068179,96524,0.1205181214325898,0.9466455646127605,64,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.6284648638558472,16,0.005413580369572,512,3,7,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_f33e128e_115_adam_beta=0.9466,batch_size=64,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-26_19-50-26"
82,225.78048086166385,True,True,,,3,bf1c1ced,929124d755984cc9aed385f07c7bdf2d,2023-03-26_20-13-14,1679875994,679.4235680103302,350648,Roybatti,128.186.93.54,679.4235680103302,0,3,0.0026335716247558,0.0010266309569717,0.0008043571523677,0.0018309881150347,0.0009681135309581,0.0008078213491151,0.0017759348792217,30092,0.0183134664647731,0.9577321589035385,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.21632728238923382,16,0.0004961422348401933,128,2,6,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_bf1c1ced_210_adam_beta=0.9577,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_2023-03-26_20-01-53"
83,672.71648645401,True,True,,,1,25564839,8ddc7736236f48e69a060116bab258a5,2023-03-26_20-24-31,1679876671,672.71648645401,368367,Roybatti,128.186.93.54,672.71648645401,0,1,0.0025124549865722,0.0105013902613006,0.0091887337457564,0.0196901240458589,0.0090408332020824,0.0090998911056852,0.0181407243305478,519692,0.2387499206661666,0.954607263448909,16,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.3552560827928966,128,0.0010052094952944686,2048,1,5,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_25564839_212_adam_beta=0.9546,batch_size=16,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-26_20-13-16"
84,259.6571974754333,True,True,,,1,64b6ce28,36984461c92b4708b093a36c10be34f4,2023-03-26_20-28-54,1679876934,259.6571974754333,384231,Roybatti,128.186.93.54,259.6571974754333,0,1,0.0024042129516601,0.0066336322460839,0.0042514607068648,0.0108850929740795,0.0053017657381736,0.0041116190173054,0.00941338475995,358412,0.1203919049150906,0.9630464645725977,32,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.2993727946715514,16,0.0002689011650766242,4096,4,6,30,bilinear,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_64b6ce28_214_adam_beta=0.9630,batch_size=32,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-26_20-24-32"
85,274.8857810497284,True,True,,,2,1b40dd46,6f242e4e53604ccdbdc92a7e6854f4a7,2023-03-26_20-38-08,1679877488,551.0426397323608,391175,Roybatti,128.186.93.54,551.0426397323608,0,2,0.0024552345275878,0.0012596733018102,0.0011756169322171,0.0024352902373274,0.0012167199325433,0.0016338173178675,0.0028505372555204,107276,0.0330182297769893,0.9460986311658208,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.3815775318198291,32,0.002209850757896705,256,2,7,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_1b40dd46_216_adam_beta=0.9461,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_2023-03-26_20-28-56"
86,232.6092312335968,True,True,,,3,5d4a1ea2,65976231801a4513bffcee43643440fa,2023-03-26_20-49-48,1679878188,696.039532661438,405283,Roybatti,128.186.93.54,696.039532661438,0,3,0.002345323562622,0.0009410156382843,0.000529713925293,0.0014707295641096,0.0009433037556383,0.0005145965321595,0.001457900290459,358412,0.0186457260189123,0.9423872372946039,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.11604977989463143,16,2.290335139138706e-05,1024,4,6,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_5d4a1ea2_218_adam_beta=0.9424,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_2023-03-26_20-38-11"
87,675.2326400279999,True,True,,,1,7a3eb7ab,d2a286d874814e3bacca6804ee2592bc,2023-03-26_21-01-08,1679878868,675.2326400279999,423307,Roybatti,128.186.93.54,675.2326400279999,0,1,0.0025980472564697,0.0041030561567153,0.0031152584594408,0.0072183146250982,0.0032545629224956,0.0034912463559881,0.0067458092912576,1559564,0.0961946795994107,0.9532596973447913,64,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.8086408849806026,128,0.0017319668401820552,2048,2,7,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_7a3eb7ab_220_adam_beta=0.9533,batch_size=64,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-26_20-49-51"
88,237.12856197357175,True,True,,,2,bac39e99,c336dc47631c4c69a427902249dce404,2023-03-26_21-09-06,1679879346,474.60443329811096,437013,Roybatti,128.186.93.54,474.60443329811096,0,2,0.0023910999298095,0.0025642856827785,0.0013433053814899,0.0039075910751266,0.0024737514464333,0.0013393735384713,0.0038131250066203,96524,0.0437653213319093,0.9387247350681559,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.4641875040276824,16,0.00010011240187169679,256,3,5,30,bilinear,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_bac39e99_222_adam_beta=0.9387,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_2023-03-26_21-01-10"
89,383.7745883464813,True,True,,,1,514632e1,20e7b0555ce64ff9b5cb734804f34893,2023-03-26_21-15-34,1679879734,383.7745883464813,449441,Roybatti,128.186.93.54,383.7745883464813,0,1,0.0023114681243896,0.0138278339441388,0.0079065449354079,0.0217343789454672,0.0119045948032117,0.0075122088209647,0.0194168036837879,10287116,0.31351153329741,0.9823286878661581,16,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.26999719198022504,32,6.990709435268735e-05,512,6,6,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_514632e1_224_adam_beta=0.9823,batch_size=16,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-26_21-09-09"
90,231.86574006080627,True,True,,,3,77845ee1,20e7b0555ce64ff9b5cb734804f34893,2023-03-26_21-27-11,1679880431,696.3877856731415,449441,Roybatti,128.186.93.54,696.3877856731415,0,3,0.0023114681243896,0.0007645192787483,0.0007541603778541,0.0015186796545267,0.0007544702178908,0.0017647074269579,0.0025191776618806,1398284,0.0356482692414667,0.9313381457701166,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.1993580578153366,16,0.004056072477407012,4096,5,7,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_77845ee1_225_adam_beta=0.9313,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_2023-03-26_21-15-34"
91,252.2060899734497,True,True,,,2,467cc913,1b39c62341654177a52ce88d9f33c42c,2023-03-26_21-35-40,1679880940,505.2416625022888,476615,Roybatti,128.186.93.54,505.2416625022888,0,2,0.0024590492248535,0.0023022256436573,0.0022853926299207,0.0045876182734451,0.0022551150771524,0.0028715536470126,0.0051266687251231,237916,0.0634664821358076,0.9675551144051037,32,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.13808348422987765,16,0.002493572851315539,4096,4,1,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_467cc913_227_adam_beta=0.9676,batch_size=32,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-26_21-27-13"
92,235.9770896434784,True,True,,,3,62bbff65,bdc89ce4c8ea485e970655d3de7c59f9,2023-03-26_21-47-31,1679881651,707.1830036640167,489721,Roybatti,128.186.93.54,707.1830036640167,0,3,0.0024936199188232,0.001004290227435,0.000634236904432,0.0016385271354332,0.0009589671340499,0.0006340728626242,0.0015930399973128,96524,0.018284191380019,0.9582843376774575,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.15977545916775798,16,0.0001990282144753511,256,3,7,30,bilinear,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_62bbff65_229_adam_beta=0.9583,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_2023-03-26_21-35-42"
93,283.9789705276489,True,True,,,2,91389ee7,2de77d5308dc4c05b33e75cc6407699d,2023-03-26_21-57-09,1679882229,569.0053956508636,508541,Roybatti,128.186.93.54,569.0053956508636,0,2,0.0024971961975097,0.0021480768838087,0.0011724540400371,0.0033205309253894,0.002141506443815,0.0011220592138923,0.0032635656675007,966668,0.044977190497309,0.9755810469144451,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.308025218505723,32,1.3901691907504975e-05,128,5,7,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_91389ee7_232_adam_beta=0.9756,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_2023-03-26_21-47-38"
94,691.7015969753265,True,True,,,1,1ff0167b,5f11abd853bd4c87898f61995ff4252c,2023-03-26_22-08-45,1679882925,691.7015969753265,523059,Roybatti,128.186.93.54,691.7015969753265,0,1,0.0023989677429199,0.003439637246937,0.0028927230680818,0.0063323603238543,0.0028915529135401,0.0047039781806843,0.0075955311153013,6308876,0.1189267860545434,0.9608032096064203,64,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.5670536639063994,128,0.0029158016809351663,256,6,6,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_1ff0167b_234_adam_beta=0.9608,batch_size=64,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-26_21-57-11"
95,233.38666486740112,True,True,,,3,519d2d39,bf064b0a75eb4c9f9f5b66128f184bde,2023-03-26_22-20-28,1679883628,699.5751554965973,538364,Roybatti,128.186.93.54,699.5751554965973,0,3,0.0026850700378417,0.000836038521082,0.000839199697574,0.0016752382191884,0.0008357125424391,0.0009152291840584,0.0017509417243685,1398284,0.0247771496869394,0.9733443950149161,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.22707243900647314,16,0.0068185491884329786,256,5,5,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_519d2d39_236_adam_beta=0.9733,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_2023-03-26_22-08-46"
96,330.4679675102234,True,True,,,1,95a61f69,a8c4bf0829314e0ca5d7db5da0926092,2023-03-26_22-26-02,1679883962,330.4679675102234,556439,Roybatti,128.186.93.54,330.4679675102234,0,1,0.0026211738586425,0.0210622358637667,0.0120544355796978,0.0331166715464569,0.0184545479131529,0.0110544969115594,0.0295090448988009,1398284,0.4175753038496287,0.9663659766189575,16,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.5131990221848712,16,5.563321928308836e-05,1024,5,7,30,bilinear,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_95a61f69_238_adam_beta=0.9664,batch_size=16,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-26_22-20-29"
97,238.82344436645508,True,True,,,1,f0e978d3,aebfc20ea0734b31b7c44d723f2f6b8d,2023-03-26_22-30-04,1679884204,238.82344436645508,564575,Roybatti,128.186.93.54,238.82344436645508,0,1,0.0026047229766845,0.009469524160366,0.0064857642164054,0.0159552884295184,0.0070598193938554,0.0064575386606518,0.0135173580851646,13004,0.1280500991531679,0.9563545711378248,32,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.9453717595508624,16,0.0005110274290292263,512,1,6,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_f0e978d3_240_adam_beta=0.9564,batch_size=32,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-26_22-26-03"
98,283.6563444137573,True,True,,,3,128775f7,ac08383991e543c6b24c142c03f43787,2023-03-26_22-44-16,1679885056,848.9974946975708,570353,Roybatti,128.186.93.54,848.9974946975708,0,3,0.0023577213287353,0.0007594378113401,0.000703679836125,0.0014631176465604,0.0007381788725862,0.0007310337008599,0.0014692125749364,829516,0.0200233070860255,0.9642186093403181,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.18268675401114204,32,0.00116129271561462,256,4,2,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_128775f7_242_adam_beta=0.9642,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_2023-03-26_22-30-05"
99,225.55572056770325,True,True,,,3,c45b306f,23b5ec90885c406ca66536b025c6f970,2023-03-26_22-55-40,1679885740,679.915929555893,590178,Roybatti,128.186.93.54,679.915929555893,0,3,0.0022413730621337,0.0014253791225247,0.0012463195288027,0.0026716986538291,0.001370036022682,0.0012685333913306,0.0026385694101805,30092,0.0272089663724009,0.9787220688942733,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.42295813902160107,16,0.000764746813877096,128,2,4,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_c45b306f_244_adam_beta=0.9787,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_2023-03-26_22-44-19"
100,236.3888912200928,True,True,,,3,733f9699,899fbd07c44746029b625717f637ede6,2023-03-26_23-09-40,1679886580,708.6556718349457,620470,Roybatti,128.186.93.54,708.6556718349457,0,3,0.0025954246520996,0.0008283739190179,0.0004593729574176,0.001287746883142,0.0008193419249667,0.0004515929683252,0.0012709349027659,3581196,0.0191799421851352,0.9778115634899754,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.10145968697183068,16,2.7419890851572106e-05,2048,6,5,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_733f9699_270_adam_beta=0.9778,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_2023-03-26_22-57-50"
101,759.9669508934021,True,True,,,1,20691725,2cc152f8c80048c3ac99a55edfd57704,2023-03-26_23-22-23,1679887343,759.9669508934021,637789,Roybatti,128.186.93.54,759.9669508934021,0,1,0.0023541450500488,0.003804482803002,0.0019518178893653,0.0057563007158932,0.003740660817705,0.0018293125858724,0.0055699734374282,5703692,0.0866499838063515,0.9713678015981623,64,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.2627942301990724,128,3.743523097456352e-05,4096,3,6,30,bilinear,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_20691725_272_adam_beta=0.9714,batch_size=64,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-26_23-09-42"
102,231.2300560474396,True,True,,,2,f232b29e,ee9c29bb7b5d4969989cdbd518acdfa7,2023-03-26_23-30-10,1679887810,463.55605721473694,651367,Roybatti,128.186.93.54,463.55605721473694,0,2,0.0025029182434082,0.0022338749819831,0.0013755784403138,0.003609453433155,0.0022410118320299,0.0012628105879409,0.0035038224314673,358412,0.0448119212977771,0.9918933644335374,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.3269562230318587,16,1.739751541913722e-05,256,4,7,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_f232b29e_274_adam_beta=0.9919,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_2023-03-26_23-22-25"
103,329.61518478393555,True,True,,,1,136c6873,d53d5d1a3b634297a2e0dbf0a57f4482,2023-03-26_23-35-43,1679888143,329.61518478393555,663510,Roybatti,128.186.93.54,329.61518478393555,0,1,0.0023555755615234,0.0119387496612483,0.0091814903046598,0.0211202400000261,0.0093888877406128,0.0088027648145331,0.0181916525817582,796076,0.2471781687378665,0.9523742659758797,16,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.34154432329024526,16,0.0003471133675408024,1024,5,2,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_136c6873_276_adam_beta=0.9524,batch_size=16,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-26_23-30-12"
104,289.04708886146545,True,True,,,1,6ad08493,710fe3d47b96420eb94c989c29369232,2023-03-26_23-40-36,1679888436,289.04708886146545,671856,Roybatti,128.186.93.54,289.04708886146545,0,1,0.0024266242980957,0.0032060115645912,0.0016878785328373,0.0048938901173351,0.0030323440631207,0.0015269981041262,0.0045593421957754,3783692,0.0690567580543872,0.9485012918134957,128,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.6854514476833056,32,0.000169283756905728,256,6,6,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_6ad08493_278_adam_beta=0.9485,batch_size=128,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data_2023-03-26_23-35-45"
105,252.17554116249084,True,True,,,1,6412b4d3,c5c515ef2621406ebe61bdab98102633,2023-03-26_23-44-52,1679888692,252.17554116249084,678882,Roybatti,128.186.93.54,252.17554116249084,0,1,0.0521039962768554,0.0097318263284,0.0057401971855062,0.0154720235497274,0.0085037791477072,0.005256776959266,0.01376055613465,358412,0.1759897856071858,0.9366819573709424,32,1,/home/roybatti/Desktop/tiktoks/tiktoksteg/checkpoints,/home/roybatti/Desktop/tiktoks/tiktoksteg/data,0.4704015698406105,16,0.00014123749392886564,2048,4,5,30,nearest,"/home/roybatti/ray_results/train_2023-03-23_20-47-42/train_6412b4d3_280_adam_beta=0.9367,batch_size=32,beta=1,checkpoint_dir=home_roybatti_Desktop_tiktoks_tiktoksteg_checkpoints,data__2023-03-26_23-40-38"
